,id,url,name,season,number,type,airdate,airtime,airstamp,runtime,summary,show.id,show.url,show.name,show.type,show.language,show.status,show.runtime,show.averageRuntime,show.premiered,show.ended,show.officialSite,show.schedule.time,show.rating.average,show.weight,show.network,show.webChannel.id,show.webChannel.name,show.webChannel.country.name,show.webChannel.country.code,show.webChannel.country.timezone,show.webChannel.officialSite,show.dvdCountry,show.externals.tvrage,show.externals.thetvdb,show.externals.imdb,show.image.medium,show.image.original,show.summary,show.updated,show._links.self.href,show._links.previousepisode.href,show.network.id,show.network.name,show.network.country.name,show.network.country.code,show.network.country.timezone,show.network.officialSite,show._links.nextepisode.href,show.webChannel,show.image,show.webChannel.country,show.dvdCountry.name,show.dvdCountry.code,show.dvdCountry.timezone,self.href,medium,original,average,show.country,Action,Adult,Adventure,Anime,Children,Comedy,Crime,DIY,Drama,Family,Fantasy,Food,History,Horror,Legal,Medical,Music,Mystery,Nature,Romance,Science-Fiction,Sports,Supernatural,Thriller,Travel,War,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2530,2336135,https://www.tvmaze.com/episodes/2336135/rainbow-high-1x07-bellas-night-out,Bella's Night Out,1,7.0,regular,2020-12-25,,2020-12-25T12:00:00+00:00,6.0,,62306,https://www.tvmaze.com/shows/62306/rainbow-high,Rainbow High,Animation,English,Running,6.0,6.0,2020-10-02,,https://www.youtube.com/c/RainbowHigh,,,7,,21.0,YouTube,,,,https://www.youtube.com,,,389472.0,tt13488080,https://static.tvmaze.com/uploads/images/medium_portrait/410/1026115.jpg,https://static.tvmaze.com/uploads/images/original_untouched/410/1026115.jpg,"<p>Legend says at the end of the rainbow, there's a pot of gold. But the truth is, it's something even more amazing. Only a chosen few with an eye for bold fashions can follow the rainbow to Rainbow High, the colorful fashion school where everyone learns to flaunt their true color.</p><p><br /> </p>",1659877807,https://api.tvmaze.com/shows/62306,https://api.tvmaze.com/episodes/2371576,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2336135,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2531,2347680,https://www.tvmaze.com/episodes/2347680/ww2-war-against-humanity-1x25-december-1941-pt-2,December 1941 Pt. 2,1,25.0,regular,2020-12-25,,2020-12-25T12:00:00+00:00,17.0,"<p>Christmas 1941. A holiday season in a year of darkness and suffering, where Hitler celebrates his own greatness as the world goes up in flames.</p>",62545,https://www.tvmaze.com/shows/62545/ww2-war-against-humanity,WW2: War Against Humanity,Documentary,English,Running,,17.0,2019-03-06,,,,,40,,21.0,YouTube,,,,https://www.youtube.com,,,,,,,"<p><b>War Against Humanity</b> is a sub-series of ""World War Two: Week by Week"" focusing on war crimes and atrocities from all sides of the conflict that aren't described in detail in regular week by week episodes.</p>",1663518799,https://api.tvmaze.com/shows/62545,https://api.tvmaze.com/episodes/2395517,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2347680,,,,multi_countries,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2532,1989342,https://www.tvmaze.com/episodes/1989342/meet-me-outside-1x05-i-want-to-be-held,I want to be held,1,5.0,regular,2020-12-25,20:45,2020-12-25T12:45:00+00:00,17.0,<p>James and Dale learn more about each other. But will they like what they uncover?</p>,52562,https://www.tvmaze.com/shows/52562/meet-me-outside,Meet Me Outside,Scripted,Tagalog,Ended,10.0,10.0,2020-12-21,2020-12-26,https://www.youtube.com/channel/UCdJJVBvx1FbtuiJO51PipEQ/,20:45,,33,,414.0,Blued,China,CN,Asia/Shanghai,,,,393337.0,,https://static.tvmaze.com/uploads/images/medium_portrait/290/725472.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/725472.jpg,"<p>Two young men, alone for the holidays for different reasons, gravitate towards each other on the day before Christmas after a conversation through the Blued app.</p>",1642747674,https://api.tvmaze.com/shows/52562,https://api.tvmaze.com/episodes/1989343,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1989342,https://static.tvmaze.com/uploads/images/medium_landscape/290/726639.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726639.jpg,9.0,China,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2533,2168984,https://www.tvmaze.com/episodes/2168984/after-mom-falls-asleep-s04-special-kai-qa,KAI Q&A,4,,insignificant_special,2020-12-25,22:00,2020-12-25T13:00:00+00:00,7.0,,57385,https://www.tvmaze.com/shows/57385/after-mom-falls-asleep,After Mom Falls Asleep,Variety,Korean,Running,,12.0,2017-01-26,,https://www.pikicast.com/#!/menu=series&series_id=356762,,,48,,112.0,Pikicast,"Korea, Republic of",KR,Asia/Seoul,https://www.pikicast.com/,,,368378.0,,https://static.tvmaze.com/uploads/images/medium_portrait/354/886809.jpg,https://static.tvmaze.com/uploads/images/original_untouched/354/886809.jpg,"<p><b>After Mom Falls Asleep</b> is a new variety program by Pikicast that adds an ASMR element to a variety show. Guests must complete missions without waking up ""Mom"" while she is asleep, which usually involve cooking food and answering questions about themselves.</p>",1662571640,https://api.tvmaze.com/shows/57385,https://api.tvmaze.com/episodes/2378820,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2168984,,,,"Korea, Republic of",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2534,2390084,https://www.tvmaze.com/episodes/2390084/shoot-out-at-alair-1x01-ig-praveen-chand,IG Praveen Chand,1,1.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390084,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2535,2390085,https://www.tvmaze.com/episodes/2390085/shoot-out-at-alair-1x02-home-guard-vijendra-prasad,Home Guard Vijendra Prasad,1,2.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390085,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2536,2390086,https://www.tvmaze.com/episodes/2390086/shoot-out-at-alair-1x03-constable-u-rakesh,Constable U. Rakesh,1,3.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390086,,,,India,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2537,2390087,https://www.tvmaze.com/episodes/2390087/shoot-out-at-alair-1x04-suspended-officer-nk-amith,Suspended Officer NK Amith,1,4.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390087,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,2390088,https://www.tvmaze.com/episodes/2390088/shoot-out-at-alair-1x05-informer-mohd-rafi,Informer Mohd. Rafi,1,5.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390088,,,,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2539,2390089,https://www.tvmaze.com/episodes/2390089/shoot-out-at-alair-1x06-octopus-dsp-suryanarayana,Octopus DSP Suryanarayana,1,6.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390089,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2540,2390090,https://www.tvmaze.com/episodes/2390090/shoot-out-at-alair-1x07-si-ramaiah,SI Ramaiah,1,7.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390090,,,,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2541,2390091,https://www.tvmaze.com/episodes/2390091/shoot-out-at-alair-1x08-investigating-officer-rajeshwar,Investigating officer Rajeshwar,1,8.0,regular,2020-12-25,20:00,2020-12-25T14:30:00+00:00,40.0,,64023,https://www.tvmaze.com/shows/64023/shoot-out-at-alair,Shoot-out at Alair,Scripted,Telugu,Ended,40.0,40.0,2020-12-25,2020-12-25,https://www.zee5.com/zee5originals/details/shoot-out-at-alair/0-6-3105,20:00,,35,,358.0,ZEE5,India,IN,Asia/Kolkata,,,,394134.0,tt12929228,https://static.tvmaze.com/uploads/images/medium_portrait/421/1053909.jpg,https://static.tvmaze.com/uploads/images/original_untouched/421/1053909.jpg,"<p>Inspired by real-life events, <b>Shoot-out at Alair</b> is a 2020 ZEE5 Original Telugu crime thriller series starring Meka Srikanth and Prakash Raj in the lead. Akhtar kills a policeman every year on the day of the Mecca Masjid blasts. Soon, Akhtar is encountered. However, after several years, when a policeman gets killed on the same day, IG Praveen Chand suspects Akhtar's involvement. Is Akhtar still alive?</p>",1662733852,https://api.tvmaze.com/shows/64023,https://api.tvmaze.com/episodes/2390091,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2390091,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,1990725,https://www.tvmaze.com/episodes/1990725/sj-returns-4x87-episode-87,Episode 87,4,87.0,regular,2020-12-25,00:00,2020-12-25T15:00:00+00:00,5.0,,52250,https://www.tvmaze.com/shows/52250/sj-returns,SJ Returns,Reality,Korean,Running,5.0,5.0,2017-10-09,,https://tv.naver.com/sjreturns,00:00,,12,,30.0,Naver TVCast,"Korea, Republic of",KR,Asia/Seoul,https://tv.naver.com/,,,336628.0,,https://static.tvmaze.com/uploads/images/medium_portrait/286/716978.jpg,https://static.tvmaze.com/uploads/images/original_untouched/286/716978.jpg,<p>This show will follow Super Junior's everyday life.</p>,1613088348,https://api.tvmaze.com/shows/52250,https://api.tvmaze.com/episodes/2030085,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1990725,,,,"Korea, Republic of",,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2543,1972066,https://www.tvmaze.com/episodes/1972066/letterkenny-9x01-american-buck-and-doe,American Buck and Doe,9,1.0,regular,2020-12-25,,2020-12-25T16:00:00+00:00,24.0,"<p>Post-fight with Dierks, the hicks/skids and hockey players attend an American Buck and Doe.</p>",14055,https://www.tvmaze.com/shows/14055/letterkenny,Letterkenny,Scripted,English,Running,,24.0,2016-02-07,,https://www.crave.ca/tv-shows/letterkenny,,8.2,95,,109.0,CraveTV,Canada,CA,America/Halifax,,,,302938.0,tt4647692,https://static.tvmaze.com/uploads/images/medium_portrait/290/726561.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"<p>Wayne is a good-ol' country boy in <b>Letterkenny</b>, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.</p>",1647562926,https://api.tvmaze.com/shows/14055,https://api.tvmaze.com/episodes/2294357,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972066,https://static.tvmaze.com/uploads/images/medium_landscape/290/726554.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726554.jpg,7.2,Canada,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2544,1972067,https://www.tvmaze.com/episodes/1972067/letterkenny-9x02-kids-with-problems,Kids with Problems,9,2.0,regular,2020-12-25,,2020-12-25T16:00:00+00:00,30.0,<p>Kids with problems are given important life lessons…and hot dogs.</p>,14055,https://www.tvmaze.com/shows/14055/letterkenny,Letterkenny,Scripted,English,Running,,24.0,2016-02-07,,https://www.crave.ca/tv-shows/letterkenny,,8.2,95,,109.0,CraveTV,Canada,CA,America/Halifax,,,,302938.0,tt4647692,https://static.tvmaze.com/uploads/images/medium_portrait/290/726561.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"<p>Wayne is a good-ol' country boy in <b>Letterkenny</b>, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.</p>",1647562926,https://api.tvmaze.com/shows/14055,https://api.tvmaze.com/episodes/2294357,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972067,https://static.tvmaze.com/uploads/images/medium_landscape/290/726555.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726555.jpg,8.0,Canada,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2545,1972068,https://www.tvmaze.com/episodes/1972068/letterkenny-9x03-scorched-earth,Scorched Earth,9,3.0,regular,2020-12-25,,2020-12-25T16:00:00+00:00,21.0,<p>Katy takes her scorched earth strategy to Letterkenny. Gail gets some action of her own.</p>,14055,https://www.tvmaze.com/shows/14055/letterkenny,Letterkenny,Scripted,English,Running,,24.0,2016-02-07,,https://www.crave.ca/tv-shows/letterkenny,,8.2,95,,109.0,CraveTV,Canada,CA,America/Halifax,,,,302938.0,tt4647692,https://static.tvmaze.com/uploads/images/medium_portrait/290/726561.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"<p>Wayne is a good-ol' country boy in <b>Letterkenny</b>, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.</p>",1647562926,https://api.tvmaze.com/shows/14055,https://api.tvmaze.com/episodes/2294357,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972068,https://static.tvmaze.com/uploads/images/medium_landscape/290/726556.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726556.jpg,7.8,Canada,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2546,1972069,https://www.tvmaze.com/episodes/1972069/letterkenny-9x04-mitzvah,Mitzvah,9,4.0,regular,2020-12-25,,2020-12-25T16:00:00+00:00,20.0,<p>The hockey players learn about Judaism.</p>,14055,https://www.tvmaze.com/shows/14055/letterkenny,Letterkenny,Scripted,English,Running,,24.0,2016-02-07,,https://www.crave.ca/tv-shows/letterkenny,,8.2,95,,109.0,CraveTV,Canada,CA,America/Halifax,,,,302938.0,tt4647692,https://static.tvmaze.com/uploads/images/medium_portrait/290/726561.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"<p>Wayne is a good-ol' country boy in <b>Letterkenny</b>, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.</p>",1647562926,https://api.tvmaze.com/shows/14055,https://api.tvmaze.com/episodes/2294357,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972069,https://static.tvmaze.com/uploads/images/medium_landscape/290/726557.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726557.jpg,8.3,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2547,1972070,https://www.tvmaze.com/episodes/1972070/letterkenny-9x05-sleepover,Sleepover,9,5.0,regular,2020-12-25,,2020-12-25T16:00:00+00:00,20.0,"<p>Sleepover activities only; movies, board games and girl talk.</p>",14055,https://www.tvmaze.com/shows/14055/letterkenny,Letterkenny,Scripted,English,Running,,24.0,2016-02-07,,https://www.crave.ca/tv-shows/letterkenny,,8.2,95,,109.0,CraveTV,Canada,CA,America/Halifax,,,,302938.0,tt4647692,https://static.tvmaze.com/uploads/images/medium_portrait/290/726561.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"<p>Wayne is a good-ol' country boy in <b>Letterkenny</b>, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.</p>",1647562926,https://api.tvmaze.com/shows/14055,https://api.tvmaze.com/episodes/2294357,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972070,https://static.tvmaze.com/uploads/images/medium_landscape/290/726558.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726558.jpg,8.3,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2548,1972071,https://www.tvmaze.com/episodes/1972071/letterkenny-9x06-breastaurant,Breastaurant,9,6.0,regular,2020-12-25,,2020-12-25T16:00:00+00:00,20.0,<p>A breastaurant opens in Letterkenny.</p>,14055,https://www.tvmaze.com/shows/14055/letterkenny,Letterkenny,Scripted,English,Running,,24.0,2016-02-07,,https://www.crave.ca/tv-shows/letterkenny,,8.2,95,,109.0,CraveTV,Canada,CA,America/Halifax,,,,302938.0,tt4647692,https://static.tvmaze.com/uploads/images/medium_portrait/290/726561.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"<p>Wayne is a good-ol' country boy in <b>Letterkenny</b>, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.</p>",1647562926,https://api.tvmaze.com/shows/14055,https://api.tvmaze.com/episodes/2294357,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972071,https://static.tvmaze.com/uploads/images/medium_landscape/290/726559.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726559.jpg,7.2,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
2549,1972072,https://www.tvmaze.com/episodes/1972072/letterkenny-9x07-ndn-nrg,NDN NRG,9,7.0,regular,2020-12-25,,2020-12-25T16:00:00+00:00,19.0,<p>Tanis starts her own energy drink.</p>,14055,https://www.tvmaze.com/shows/14055/letterkenny,Letterkenny,Scripted,English,Running,,24.0,2016-02-07,,https://www.crave.ca/tv-shows/letterkenny,,8.2,95,,109.0,CraveTV,Canada,CA,America/Halifax,,,,302938.0,tt4647692,https://static.tvmaze.com/uploads/images/medium_portrait/290/726561.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726561.jpg,"<p>Wayne is a good-ol' country boy in <b>Letterkenny</b>, Ontario trying to protect his homegrown way of life on the farm, against a world that is constantly evolving around him. The residents of Letterkenny belong to one of three groups: Hicks, Skids, and Hockey Players. The three groups are constantly feuding with each other over seemingly trivial matters; often ending with someone getting their ass kicked.</p>",1647562926,https://api.tvmaze.com/shows/14055,https://api.tvmaze.com/episodes/2294357,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972072,https://static.tvmaze.com/uploads/images/medium_landscape/290/726560.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726560.jpg,8.0,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
